Horizon,Feature,Importance
1w,∆ Chilean Exports 3m,0.0004834831090229756
1w,∆ Fishmeal 3m Monthly,0.0004822189221995206
1w,∆ Pig Price (EU) 3m,0.00047896264366385056
1w,∆ Pig Price (EU) 12m,0.000478878133956768
1w,Loss Rate 6m Monthly,0.0004760545294976532
1w,∆ Chilean Exports 1w,0.00047336057115094027
1w,∆ Spread (FP - SSB),0.000461319235719813
1w,Smolt Release 2m Monthly,0.00045403807881260524
1w,Smolt Release 14m Monthly,0.0004439351948838578
1w,Smolt Release 13m Monthly,0.00043660569061824224
1w,∆ EURNOK 3m,0.000410929079487618
1w,∆ Broiler Price (EU) 6m,0.0004082845407977332
1w,∆ Fishmeal 6m Monthly,0.0003989297619927918
1w,∆ Salmon (NOK/KG) 6m,0.00037343234255712013
1w,∆ EURNOK 12m,0.00036597894050155417
1w,∆ Salmon (NOK/KG) 1w,0.00035634068062407513
1w,Smolt Release 12m Monthly,0.00035307960689905576
1w,∆ Broiler Price (EU) 12m,0.0003285751831306208
1w,Month_02,0.00011442275500514558
1w,Month_09,8.500107524046868e-05
1w,Month_07,6.024199720865379e-05
1w,Month_06,4.625676630084047e-05
1w,Month_01,4.504924325088936e-05
1w,Month_04,4.4864339785745096e-05
1w,Month_11,2.080597307155381e-05
1w,Month_03,1.8243570588754306e-05
1w,Month_05,1.1812641003685884e-05
1w,Month_10,9.412042597388916e-06
1w,Month_08,0.0
