Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2023-09-13,-0.029996678,0.0365455326352766,0.0,0.0,0.0365455326352766,2.149358817028826,0.27233120038871705
2023-09-20,-0.028901204,0.070276843415967,0.0,0.0,0.070276843415967,2.149358817028826,0.34260804380468407
2023-09-27,-0.032508258,0.0853647000114774,0.0,0.0,0.0853647000114774,2.149358817028826,0.42797274381616146
2023-10-04,-0.03559374,0.0182947006050895,0.0,0.0,0.0182947006050895,2.149358817028826,0.44626744442125094
2023-10-11,-0.046260003,0.0353784941026988,0.0,0.0,0.0353784941026988,2.149358817028826,0.4816459385239497
2023-10-18,-0.029588502,-0.0141863848360017,0.0,-0.0,-0.0141863848360017,2.149358817028826,0.467459553687948
2023-10-25,-0.037887286,-0.0784281844930774,0.0,-0.0,-0.0784281844930774,2.149358817028826,0.3890313691948706
2023-11-01,0.03911121,-0.0303990110008047,1.0,-0.0303990110008047,-0.0303990110008047,2.118959806028021,0.35863235819406586
2023-11-08,0.044570953,-0.015074691186391,1.0,-0.015074691186391,-0.015074691186391,2.10388511484163,0.34355766700767487
2023-11-15,0.033843562,0.0133581275162644,1.0,0.0133581275162644,0.0133581275162644,2.1172432423578944,0.3569157945239393
2023-11-22,0.05582735,0.084953785377742,1.0,0.084953785377742,0.084953785377742,2.2021970277356364,0.4418695799016813
2023-11-29,0.04067447,0.0615088510157129,1.0,0.0615088510157129,0.0615088510157129,2.2637058787513493,0.5033784309173942
2023-12-06,0.11007548,0.011736249937619,1.0,0.011736249937619,0.011736249937619,2.2754421286889683,0.5151146808550132
2023-12-13,0.0853421,0.0297376162437341,1.0,0.0297376162437341,0.0297376162437341,2.3051797449327025,0.5448522970987473
2023-12-20,0.09505524,0.1744335253596709,1.0,0.1744335253596709,0.1744335253596709,2.4796132702923734,0.7192858224584182
2023-12-27,0.08387123,0.3158601589899046,1.0,0.3158601589899046,0.3158601589899046,2.795473429282278,1.0351459814483228
2024-01-03,0.04692938,0.0479318800247101,1.0,0.0479318800247101,0.0479318800247101,2.843405309306988,1.083077861473033
2024-01-10,-0.04306646,-0.175932723029752,0.0,-0.0,-0.175932723029752,2.843405309306988,0.9071451384432809
2024-01-17,0.014729505,-0.0187633486995748,1.0,-0.0187633486995748,-0.0187633486995748,2.8246419606074133,0.8883817897437061
2024-01-24,0.06391856,0.0895405198069365,1.0,0.0895405198069365,0.0895405198069365,2.91418248041435,0.9779223095506426
2024-01-31,0.03622915,0.0579005883384091,1.0,0.0579005883384091,0.0579005883384091,2.972083068752759,1.0358228978890518
2024-02-07,0.060190625,0.0122130573826222,1.0,0.0122130573826222,0.0122130573826222,2.9842961261353813,1.048035955271674
2024-02-14,0.053550053,0.0682969877622143,1.0,0.0682969877622143,0.0682969877622143,3.0525931138975957,1.1163329430338884
2024-02-21,0.05322174,0.0796314933658477,1.0,0.0796314933658477,0.0796314933658477,3.1322246072634434,1.1959644363997362
