Date,Pred,Ret_period,Position,Model_Ret,Naive_Ret,Cum_Model,Cum_Naive
2024-02-07,0.0869835245978841,0.13090471832565848,1.0,0.13090471832565848,0.13090471832565848,2.2179772009212355,1.1667276162147104
2024-03-06,-0.0600945837424817,0.21698154535155031,0.0,0.0,0.21698154535155031,2.2179772009212355,1.3837091615662607
2024-04-03,-0.280990402161795,-0.11485176622663308,0.0,-0.0,-0.11485176622663308,2.2179772009212355,1.2688573953396276
2024-05-01,-0.2113475391814417,-0.5327584710879023,0.0,-0.0,-0.5327584710879023,2.2179772009212355,0.7360989242517253
2024-06-05,-0.1687890817963666,-0.4619197663855247,0.0,-0.0,-0.4619197663855247,2.2179772009212355,0.2741791578662006
2024-07-03,0.088036754619106,0.007404304587382109,1.0,0.007404304587382109,0.007404304587382109,2.2253815055086177,0.28158346245358273
2024-08-07,0.1391271057351126,-0.1137500677167631,1.0,-0.1137500677167631,-0.1137500677167631,2.1116314377918544,0.16783339473681963
2024-09-04,0.1709769824440316,-0.0522294224032356,1.0,-0.0522294224032356,-0.0522294224032356,2.059402015388619,0.11560397233358402
2024-10-02,0.1902056748584007,0.1244008450762992,1.0,0.1244008450762992,0.1244008450762992,2.183802860464918,0.24000481740988322
2024-11-06,0.3373295433925121,0.3182792687563169,1.0,0.3182792687563169,0.3182792687563169,2.5020821292212347,0.5582840861662002
2024-12-04,0.2516473485753326,0.7233151431903452,1.0,0.7233151431903452,0.7233151431903452,3.22539727241158,1.2815992293565452
2025-01-01,-0.020693421282577,-0.6699010809572012,0.0,-0.0,-0.6699010809572012,3.22539727241158,0.611698148399344
2025-02-05,0.2289852108772554,-0.0555113188668672,1.0,-0.0555113188668672,-0.0555113188668672,3.169885953544713,0.5561868295324768
2025-03-05,0.1935502633752028,-0.2582369716450801,1.0,-0.2582369716450801,-0.2582369716450801,2.9116489818996327,0.2979498578873967
2025-04-02,0.0755445577788595,-0.17023715170376522,1.0,-0.17023715170376522,-0.17023715170376522,2.7414118301958674,0.12771270618363148
2025-05-07,0.1275154331747205,-0.0715824042360218,1.0,-0.0715824042360218,-0.0715824042360218,2.6698294259598456,0.05613030194760968
2025-06-04,0.0277492521309679,-0.05074580955034859,1.0,-0.05074580955034859,-0.05074580955034859,2.619083616409497,0.00538449239726109
2025-07-02,0.0395240786147837,-0.3654837371747053,1.0,-0.3654837371747053,-0.3654837371747053,2.253599879234792,-0.3600992447774442
2025-08-06,0.2652860085967755,0.2935832474688993,1.0,0.2935832474688993,0.2935832474688993,2.5471831267036915,-0.0665159973085449
2025-09-03,0.1775933540876705,0.3839288561395378,1.0,0.3839288561395378,0.3839288561395378,2.9311119828432295,0.3174128588309929
2025-10-01,0.0755449249568239,0.019546918270831003,1.0,0.019546918270831003,0.019546918270831003,2.9506589011140605,0.3369597771018239
2025-11-05,0.2178103356655307,0.1740176493210032,1.0,0.1740176493210032,0.1740176493210032,3.1246765504350638,0.5109774264228271
2025-12-03,0.2178871688794963,0.2044830251440022,1.0,0.2044830251440022,0.2044830251440022,3.329159575579066,0.7154604515668292
